movieId,title,tags
94917,Deadline - U.S.A.,"three day paper folds, crusading editor try expose vicious gangster. crime drama humphreybogart ethelbarrymore kimhunter edbegley warrenstevens richardbrooks"
94953,Wanderlust,"rattled sudden unemployment, manhattan couple survey alternative living options, ultimately deciding experiment living rural commune free love rules. comedy hippie commune nudism nudeprotest aftercreditsstinger paulrudd jenniferaniston justintheroux malinåkerman laurenambrose davidwain"
94959,Moonrise Kingdom,"set island coast new england summer 1965, moonrise kingdom tell story two twelve-year-olds fall love, make secret pact, run away together wilderness. various authority try hunt down, violent storm brewing off-shore – peaceful island community turned upside way anyone handle. comedy drama romance newengland firstlove eyepatch searchparty devastation brucewillis edwardnorton jaredgilman karahayward billmurray wesanderson"
94965,There Be Dragons,"arising horror spanish civil war, candidate canonization investigated journalist discovers estranged father deep, dark devastating connection saint's life.while researching life josemaria escriva, controversial founder opus dei, young journalist robert uncovers hidden story estranged father manolo, taken journey dark, terrible secret family’s past. drama spanishcivilwar priest independentfilm catholic dying charliecox dougrayscott wesbentley rodrigosantoro jordimollà rolandjoffé"
94998,5 Days of War,"american journalist cameraman caught combat zone first russian airstrikes georgia. rescuing tatia, young georgian schoolteacher separated family attack, two reporter agree help reunite family exchange serving interpreter. three attempt escape safety, witness--and document--the devastation full-scale crossfire cold-blooded murder innocent civilians. war drama journalist interpreter georgiaeurope warzone rupertfriend valkilmer andygarcía deancain emmanuellechriqui rennyharlin"
95067,A Thousand Words,"jack mccall fast-talking literary agent, close deal, time, way. set sight new age guru dr. sinja (cliff curtis) selfish purposes. dr. sinja him, jack’s life come unglued magical bodhi tree mysteriously appears backyard. every word jack speaks, leaf fall tree realizes last leaf falls, tree toast. word never failed jack mccall, he’s got stop talking conjure outrageous way communicate he’s goner. drama comedy liar literaryagent eddiemurphy allisonjanney cliffcurtis clarkduke kerrywashington brianrobbins"
95088,Safety Not Guaranteed,three magazine employee head assignment interview guy placed classified ad seeking companion time travel. comedy romance sciencefiction drama timetravel aubreyplaza markduplass jakejohnson karansoni jenicabergere colintrevorrow
95105,Madagascar 3: Europe's Most Wanted,"alex, marty, gloria melman still trying get back big apple beloved central park zoo, first need find penguins. travel monte carlo, attract attention animal control gate crashing party joined penguins, king julian co., monkeys. lion, zebra, hippo, giraffe, four penguins, two monkeys, three lemur travel europe without attracting attention get back new york? join traveling circus. attempt get back new york consistently hampered captain animal control want make alex part collection. make back new york marty, alex, gloria melman realize want part traveling circus. animation family madagascar 3d benstiller sachabaroncohen davidschwimmer francesmcdormand chrisrock conradvernon ericdarnell tommcgrath"
95133,Blackthorn,"bolivia, butch cassidy (now calling james blackthorne) pine one last sight home, adventure aligns young robber make duo target gang lawman alike. adventure action western robbery miner treachery sundancekid nativepeoples samshepard magalysolier eduardonoriega stephenrea danielaguirre mateogil"
95135,Your Sister's Sister,"iris invite friend jack stay family's island getaway death brother. remote cabin, jack's drunken encounter hannah, iris' sister, kick revealing stretch days. drama comedy sistersisterrelationship secret romance cottage relationship markduplass emilyblunt rosemariedewitt mikebirbiglia katebayley lynnshelton"
95167,Brave,"brave set mystical scottish highlands, mérida princess kingdom ruled king fergus queen elinor. unruly daughter accomplished archer, mérida one day defies sacred custom land inadvertently brings turmoil kingdom. attempt set thing right, mérida seek eccentric old wise woman granted ill-fated wish. also figuring mérida’s quest — serving comic relief — kingdom’s three lords: enormous lord macguffin, surly lord macintosh, disagreeable lord dingwall. animation adventure comedy family action scotland rebel bravery kingdom archer kellymacdonald juliewalters billyconnolly emmathompson kevinmckidd brendachapman markandrews stevepurcell"
95199,What to Expect When You're Expecting,"challenge impending parenthood turn life five couple upside down. two celebrity unprepared surprise demand pregnancy; hormone wreak havoc baby-crazy author, husband try outdone father, who's expecting twin young trophy wife; photographer's husband sure wife's adoption plans; one-time hook-up result surprise pregnancy rival food-truck owners. romance comedy drama basedonnovel adoption pregnant miscarriage expectantfather camerondiaz jenniferlopez elizabethbanks annakendrick brooklyndecker kirkjones"
95201,To Rome with Love,"four tale unfold eternal city: vacationing rome, architect john encounter young man whose romantic woe remind painful incident youth; retired opera director jerry discovers mortician amazing voice, seizes opportunity rejuvenate flagging career; young couple separate romantic interludes; spotlight shine ordinary man. romance comedy rome expatriate episodic ellenpage woodyallen jesseeisenberg penélopecruz alecbaldwin woodyallen"
95207,Abraham Lincoln: Vampire Hunter,"president lincoln's mother killed supernatural creature, fuel passion crush vampire slave-owning helpers. action fantasy horror usapresident vampire steamlocomotive americancivilwar 19thcentury benjaminwalker dominiccooper anthonymackie maryelizabethwinstead rufussewell timurbekmambetov"
95237,Detention,"killer named cinderhella stalk student body high school grizzly lake, group co-ed band together survive serving detention. horror comedy sciencefiction highschool murder slasher horrorspoof shanleycaswell joshhutcherson spencerlocke danecook a.d.johnson josephkahn"
95296,For Greater Glory - The True Story of Cristiada,"chronicle cristeros war (1926-1929), touched rebellion mexican government's attempt secularize country. history drama duringcreditsstinger evalongoria andygarcía oscarisaac petero'toole rubénblades deanwright"
95307,Rock of Ages,"small town girl city boy meet sunset strip, pursuing hollywood dreams. comedy drama music romance musical rocker teenager younglove rocksta juliannehough diegoboneta tomcruise alecbaldwin russellbrand adamshankman"
95309,Seeking a Friend for the End of the World,"asteroid nears earth, man find alone wife leaf panic. decides take road trip reunite high school sweetheart. accompanying neighbor inadvertently put wrench plan. comedy drama romance sciencefiction asteroid roadtrip endoftheworld womandirector stevecarell keiraknightley conniebritton adambrody robcorddry lorenescafaria"
95441,Ted,"john bennett, man whose childhood wish bringing teddy bear life came true, must decide keeping relationship bear girlfriend, lori. comedy fantasy friendship love teddybear toycomestolife wishescometrue markwahlberg milakunis sethmacfarlane joelmchale giovanniribisi sethmacfarlane"
95449,Magic Mike,"mike, experienced stripper, take younger performer called kid wing school art partying, picking women, making easy money. drama comedy dancing florida stripclub malestripper novice channingtatum matthewmcconaughey alexpettyfer codyhorn oliviamunn stevensoderbergh"
95488,On the Road,"dean sal portrait beat generation. search ""it"" result fast paced, energetic roller coaster ride high low throughout u.s. adventure drama basedonnovel cemetery narration nudity funeral garretthedlund samriley kristenstewart amyadams tomsturridge waltersalles"
